epoch,train_loss
1,0.0003715383871248628
2,0.00025072157920473726
3,0.00022024254536626975
4,0.00020362218664145352
5,0.00019229355695156655
6,0.00018340389827878754
7,0.0001771021330396146
8,0.00017182561165757918
9,0.0001677337005388046
10,0.00016350488206173062
11,0.00016087345394551498
12,0.000158145712432346
13,0.00015554848675885483
14,0.0001536046258973755
15,0.0001517065441229606
16,0.00014981027646224294
17,0.00014835449477826202
18,0.0001470032355129536
19,0.00014622988360793403
20,0.00014468995865136352
21,0.00014356578456868737
22,0.00014262292901525686
23,0.00014145501369930045
24,0.0001406178465755399
25,0.00013999724156906398
26,0.00013880124725344632
27,0.0001373732822189662
28,0.00013695399664132463
29,0.00013606904082024869
30,0.00013573860976396832
31,0.00013451258363403286
32,0.00013414680736941042
33,0.0001332795035847078
34,0.0001324192696614765
35,0.00013185190071800628
36,0.00013112220246398718
37,0.00013035163291722415
38,0.0001298491920485282
39,0.0001292769575173658
40,0.00012917145613499032
41,0.00012864382385497015
42,0.00012833628396640147
43,0.00012768108729592574
44,0.00012707784005623886
45,0.00012688400476262355
46,0.0001261161323586877
47,0.00012603829722723556
48,0.0001257510333879199
49,0.00012511020913660048
50,0.0001246172654821106
